created_at,full_text,username,Produk,rate
2023-06-10,"['aia', 'asuransi', 'tipu', 'klaim', 'duit', 'saya', 'bas', 'juta', 'potong', 'komplen', 'via', 'email', 'normatif', 'seolah2', 'nasabah', 'salah', 'ribu', 'orang', 'tipu', 'nyalahin', 'nasabah', 'dasar', 'karena', 'bca', 'juga', 'dengan', 'aia', 'rek', 'bca', 'saya', 'numpang', 'gaji', 'doang']",hidamari05,AIA,0
2023-06-08,"['percaya', 'sponsor', 'madrid', 'emirates', 'bagus', 'aia', 'asuransi', 'sehat', 'yang', 'kena', 'scandal', 'dana']",Anto___0211,AIA,1
2023-06-08,"['mohon', 'maaf', 'ketidaknyamanan', 'yang', 'alami', 'kait', 'sila', 'informasi', 'nomor', 'telepon', 'hubung', 'bantu', 'cek', 'mohon', 'informasi', 'asuransi', 'aia', '1', '2', 'anin']",HaloBCA,AIA,1
2023-06-07,"['senang', 'hati', 'informasi', 'telemarketing', 'asuransi', 'rupa', 'telemarketing', 'bca', 'tawar', 'asuransi', 'aia', 'ya', 'langgan', 'tks', 'altaf']",HaloBCA,AIA,2
2023-06-07,"['senang', 'hati', 'informasi', 'telemarketing', 'asuransi', 'rupa', 'telemarketing', 'bca', 'jual', 'asuransi', 'aia', 'ya', 'langgan', 'tks', 'altaf']",HaloBCA,AIA,2
2023-06-06,"['pt', 'aia', 'financial', 'aia', 'pt', 'bank', 'central', 'asia', 'tbk', 'bca', 'luncur', 'produk', 'asuransi', 'nama', 'maxi', 'infinite', 'link', 'assurance', 'plus', 'singkat', 'mila', 'plus', 'solusi', 'proteksi', 'jiwa', 'komprehensif', 'nasabah', 'premium', 'lengkap']",theiconomic,AIA,1
2023-06-05,"['malam', 'min', 'batalinn', 'asuransi', 'aia', 'hubungin', 'ya']",RamadhanDwiPu17,AIA,1
2023-06-03,"['kacamata', 'tapi', 'untuk', 'kacamata', 'sudah', 'budget', 'khsusnya', 'juga', 'terus', 'amit2', 'rawat', 'inap', 'sudah', 'tanggung', 'asuransi', 'aia', 'dpr', 'prushaan', 'juga', 'jadi', 'uang', 'medical', 'kalau', 'tidak', 'kepake', 'ya', 'alhamdulillah', 'arti', 'sehat2', 'saja']",its_me_rna,AIA,1
2023-05-31,"['oke2', 'saja', 'sesuai', 'butuh', 'budget', 'compare', 'window', 'shopping', 'asuransi', 'ya', 'minat', 'timbang', 'aia', 'sok', 'atuh', 'pesan', 'saja']",SemEinhart,AIA,2
2023-05-28,"['director', '3', 'emang', 'pimpin', 'bisnis', 'asuransi', '3', 'ayo', 'future', 'leader', 'life', 'planner', 'aia']",taztetaz,AIA,1
2023-05-26,"['prefix', 'angka', 'nomor', 'whatsapp', 'bca', '08111500998', 'centang', 'hijau', 'bca', 'data', 'pribadi', 'nasabah', 'sifat', 'rahasia', 'alas', 'isi', 'link', 'sarana', 'tks', '2', '2', 'giyo']",HaloBCA,AIA,2
2023-05-26,"['terima', 'kasih', 'informasi', 'data', 'pribadi', 'perban', 'kunci', 'akses', 'rekening', 'bca', 'milik', 'langsung', 'langgan', 'hindar', 'tipu', 'nomor', 'halo', 'bca', '1500888', '1', '2', 'giyo']",HaloBCA,AIA,2
2023-05-26,"['whatsapp', 'halo', 'bca', '08111500998', 'hubung', 'via', 'aplikasi', 'halobca', 'tks', '2', '2', 'anin']",HaloBCA,AIA,1
2023-05-26,"['senang', 'hati', 'informasi', 'langgan', 'kait', 'saran', 'hubung', 'aia', '1500980', 'ya', 'bantu', 'cek', 'pesan', 'mention', 'twitter', '1', '2', 'anin']",HaloBCA,AIA,2
2023-05-26,"['asuransi', 'aia', 'produk', 'travelnya', 'tidak', 'ya']",sunfullsmile,AIA,2
2023-05-25,"['ralat', 'informasi', 'nomor', 'nomor', 'telemarketing', 'asuransi', 'aia', 'ya', 'langgan', 'kenan', 'sila', 'abai', 'sifat', 'tawar', 'tks', 'anggi']",HaloBCA,AIA,2
2023-05-23,"['tidak', 'nyadarin', 'orang', 'butuh', 'asuransi', 'yang', 'fun', 'edukatif', 'aia', 'aktif', 'ngajakin', 'jaga', 'pola', 'hidup', 'sehat', 'gara-gara', 'fitur', 'vitality']",SemEinhart,AIA,1
2023-05-23,"['senang', 'hati', 'informasi', 'informasi', 'nomor', 'telepon', 'informasi', 'nomor', 'telemarketing', 'bca', 'asuransi', 'aia', 'tarik', 'program', 'tawar', 'laku', 'telemarketing', '1', '4', 'zayn']",HaloBCA,AIA,2
2023-05-20,"['asuransi', 'sehat', 'bagus', 'allianz', 'aia', 'ya']",janneulue,AIA,1
2023-05-20,"['provider', 'asuransi', 'sehat', 'swasta', 'indonesia', 'prudential', '52', 'manulife', '21', 'aia', '20', 'allianz', '20', 'axa', '18', 'sinarmas', '13', 'fwd', '9', 'bni', 'life', '5']",kimnamgil80,AIA,1
2023-05-19,"['timbang', 'asuransi', 'sehat', 'aia', 'pesan', 'ntar', 'coba', 'diskusi', 'produk', 'yang', 'cocok', 'sesuai', 'butuh', 'budgetnya']",SemEinhart,AIA,1
2023-05-19,"['duit', 'asuransi', 'aia', 'tidak', 'sih']",gagagabisatidur,AIA,1
2023-05-19,"['nomor', 'telemarketing', 'asuransi', 'aia', 'langgan', 'sedia', 'sila', 'abai', 'pesan', 'mention', 'twitter', 'whatsapp', 'halo', 'bca', '08111500998', '1', '2', 'anin']",HaloBCA,AIA,1
2023-05-19,"['usaha', 'asuransi', 'multinasional', 'aia', 'financial', 'catat', 'rp119', 'triliun', '2022']",Bisniscom,AIA,1
2023-05-18,"['asuransi', 'murni', 'embel', 'investasi', 'iring', 'usia', 'risiko', 'sakit', 'mahal', 'premi', 'agen', 'aia', 'askes', 'sedia', 'paydi', 'tarik', 'jadwal', 'sesi', 'konsultasi']",SemEinhart,AIA,1
2023-05-18,"['bca', 'kalau', 'tawar', 'asuransi', 'aia', 'mending', 'pas', 'ditelfon', 'tolak', 'yaa', 'saran', 'saja']",anothraccmel,AIA,2
2023-05-17,"['aia', 'produk', 'asuransi', 'jiwa', 'lumayan', 'komplit', 'yang', 'cover', 'sakit', 'kritis', 'early', 'stages', 'alias', 'kanker', 'stadium', '0', 'klaim', 'plus', 'benefit', 'aia', 'vitaity', 'medix']",SemEinhart,AIA,1
2023-05-17,"['tutup', 'rek', 'asuransi', 'aia', 'bisa', 'bank', 'bca', 'kota', 'saya', 'tidak', 'kantor', 'aia']",bobjack838,AIA,2
2023-05-17,"['nomor', 'telepon', '021-508-645-00', 'rupa', 'salah', 'nomor', 'telepon', 'resmi', 'telemarketing', 'aia', 'ya', 'yang', 'rupa', 'usaha', 'asuransi', 'yang', 'kerja', 'bca', 'kenan', 'mohon', 'abai', 'langgan', '1', '2', 'shani']",HaloBCA,AIA,2
2023-05-17,"['nomor', 'telemarketing', 'asuransi', 'aia', 'ya', 'kenan', 'sila', 'abai', 'ya']",HaloBCA,AIA,2
2023-05-17,"['join', 'agen', 'nasabah', 'aia', 'sudah', 'riset', 'bandingin', 'company', 'aia', 'ciamik', 'nasabah', 'agen', 'emang', 'bener-bener', 'sadar', 'saja', 'asuransi']",ampastahuhu,AIA,1
2023-05-15,"['telpon', 'mengatasnamakan', 'asuransi', 'aia', 'dengerin', 'kontrak', 'langsung', 'tuju', 'kontrak', 'dasar', 'telpon', 'mohon', 'no', 'telpon', 'alamat']",mulyana_kini,AIA,2
2023-05-15,"['koordinator', 'korban', 'asuransi', 'unitlink', 'aia', 'axa', 'mandiri', 'prudentialsaya', 'bantu', 'suara', 'korban', 'asuransibiar', 'dengar', 'presidensaya', 'nyepam', 'bro']",MariaTrihartati,AIA,1
2023-05-15,"['proses', 'internal', 'asuransi', 'aia', 'rugi', 'nasabah', '-', 'cc']",MediaKonsumenID,AIA,2
2023-05-15,"['dok', 'asuransi', 'aia', 'ngeluarin', 'produk', 'sepatu']",FunkieChunky,AIA,2
2023-05-14,"['jangan', 'lupa', 'info', 'keluarga', 'amp', 'ahli', 'waris', 'milik', 'polis', 'asuransi', 'jiwa', 'klaim', 'amp', 'agen', 'aia', 'pilih', 'asuransi', 'jiwa', 'termlife', 'wholelife', 'endowment', 'pilih', 'tradisional', 'non', 'investasi', 'unitlink', 'paydi', 'juga']",SemEinhart,AIA,2
2023-05-14,"['paham', 'produk', 'sesuai', 'butuh', 'budget', 'hitung', 'cermat', 'butuh', 'uanh', 'tanggung', 'sesuai', 'dengan', 'tuju', 'finansial', 'asuransi', 'jiwa', 'aia', 'sudah', 'komplit', 'termlife', 'endowment', 'wholelife', 'tradisional', 'murni', 'unitlink']",SemEinhart,AIA,1
2023-05-13,"['lagi', 'puter', 'bahagia', 'nya', 'gac', 'iklan', 'asuransi', 'aia', 'smart', 'move', 'potong', 'lirik', 'lagu', 'ba-ha-giaia', 'ba-ha-giaia']",pfzaman,AIA,2
2023-05-12,"['yang', 'asuransi', 'aia', 'tradisional', 'prima', 'extra', 'tanya2']",jscputriana,AIA,2
2023-05-11,"['hati', 'penuh', 'butuh', 'minum', 'air', 'asuransi', 'perhati', 'tunggu', 'radang', 'batu', 'salur', 'kemih', 'masuk', 'batu', 'ginjal', 'isk', 'kena', 'tunggu', '10-12', 'ya', 'tidak', 'dicover', 'hidup', 'sehat', 'bareng', 'aia', 'vitality']",SemEinhart,AIA,1
2023-05-11,"['kait', 'setah', 'bantu', 'konfirmasi', 'prosedur', 'sesuai', 'ya', 'henti', 'asuransi', 'aia', 'mohon', 'sedia', 'langsung', 'konfirmasi', 'aia', 'nomor', 'telepon', '1500980', 'email', 'alamat', 'id', 'customer']",HaloBCA,AIA,2
2023-05-10,"['senang', 'hati', 'bantu', 'informasi', 'henti', 'asuransi', 'aia', 'mohon', 'sedia', 'langsung', 'konfirmasi', 'aia', 'nomor', 'telepon', '1500980', 'email', 'alamat', 'id', 'customer', 'ya', '1', '2', 'achel']",HaloBCA,AIA,2
2023-05-09,"['tuju', 'kudu', 'review', 'relevan', 'tidak', 'over', 'under', 'insured', 'anyway', 'timbang', 'asuransi', 'jiwa', 'murni', 'aia', 'termlife', 'wholelife', 'endowment', 'my', 'pesan', 'open', 'for', 'discussion', 'yah']",SemEinhart,AIA,1
2023-05-08,"['sakit', 'kritis', 'saya', 'ambil', 'allianz', 'sehat', 'saya', 'ambil', 'aia', 'komparasi', 'mnrt', 'saya', 'yang', 'bagus', 'coveragenya', 'aia', 'dengan', 'premi', 'yang', 'mirip2', 'kurang', 'tahu', 'skrg', 'coverage', 'sakit', 'kritis', 'mnrt', 'saya', 'belum', 'yang', 'ngalahin', 'allianz', 'asuransi', 'tuh', 'bbrp', 'periode', 'direview', 'lagi']",Jaka5058,AIA,1
2023-05-08,"['diskusi', 'cari', 'info', 'asuransi', 'sehat', 'aia', 'pesan', 'saja', 'yak']",SemEinhart,AIA,1
2023-05-08,"['well', 'barangkali', 'cari', 'info', 'asuransi', 'sehat', 'aia', 'pesan', 'saja', 'ya']",SemEinhart,AIA,2
2023-05-08,"['asuransi', 'cairin', 'dana', 'nasabah', 'kena', 'resiko', 'sakit', 'cacat', 'tinggal', 'aia', 'nasabah', 'jaga', 'gaya', 'hidup', 'sehat', 'dana', 'cair', 'upa', 'voucher', 'gopay', 'cashback', 'premi', 'up', 'to', '30', 'win', 'win', 'solution', 'rasio', 'klaim', 'turun', 'nasabah', 'hepi', 'sehat']",SemEinhart,AIA,1
2023-05-08,"['asuransi', 'kantor', 'saya', 'ttp', 'prudential', 'allianz', 'sudah', 'lanjur', 'yang', 'bagus', 'aia', 'manulife', 'asuransi', 'jiwa']",pokoknya_cerita,AIA,1
2023-05-08,"['taun', 'pilih', 'asuransi', 'ngebandingin', '3', 'prudenaiaallianz', 'unitlink', 'nilai', 'investasi', 'ngebantu', 'pas', 'bayar', 'premi', 'biar', 'flat', 'hehe']",widarantids,AIA,1
2023-05-08,"['aia', 'produk', 'critical', 'illness', 'benefitnya', 'unborn', 'child', 'anak', 'kandung', 'daftar', 'asuransi', 'proteksi', 'amit', 'amit', 'sakit', 'kritis', 'bawa', 'lahir']",SemEinhart,AIA,1
2023-05-08,"['presiden', 'mohon', 'bantu', 'bu', 'maria', 'bu', 'nila', 'lapor', 'kait', 'korban2', 'asuransi', 'unit', 'link', 'bap', 'polres', 'tanah', 'abang', 'emak2', 'tsb', 'wakil', 'korban', 'asuransi', 'prudential', 'aia', 'axa']",tjaturSetyaBud1,AIA,1
2023-05-08,"['asuransi', 'tuh', 'produk', 'saja', 'pilihanya', 'fokus', 'premi', 'balance', 'unitlinknya', 'yang', 'bedain', 'agent-nya', 'pilih', 'agent', 'beneran', 'bantu', 'biar', 'beneran', 'asa', 'maksimal', 'manfaat', 'asuransi', 'saya', 'pakai', 'aia', 'karena', 'agentnya', 'ibu']",venaquiamor,AIA,1
2023-05-07,"['potong', 'asuransi', 'aia', 'tidak', 'ya', 'kalau', 'nutup', 'begitu', 'mending', 'ganti', 'no', 'rekening']",amazon_tarzan,AIA,1
2023-05-06,"['at', 'least', 'tidak', 'nonton', 'chelsea', 'zal', 'ya', 'tottenham', 'tidak', 'bener', 'ntar', 'cover', 'asuransi', 'aia', 'zal', 'kalau', 'psikolog']",ishikawaneve,AIA,1
2023-05-04,"['akun', 'maria', 'trihartati', 'koordinator', 'korban', 'asuransi', 'aia', 'axa', 'mandiri', 'prudential', 'fbig', 'twitter', 'no', 'wa', 'nya']",MariaTrihartati,AIA,1
2023-05-04,"['mohon', 'maaf', 'ketidaknyamanannya', 'informasi', 'nomor', 'telepon', 'informasi', 'nomor', 'telemarketing', 'bca', 'asuransi', 'aia', 'tarik', 'program', 'tawar', 'laku', 'telemarketing', '1', '3', 'zayn']",HaloBCA,AIA,1
2023-05-04,"['sayang', 'kendala', 'nomor', 'telepon', 'rupa', 'nomor', 'telemarketing', 'bca', 'tawar', 'asuransi', 'aia', 'hubung', 'langgan', 'maksud', 'altaf']",HaloBCA,AIA,2
2023-05-04,"['sayang', 'kendala', 'nomor', 'telepon', 'rupa', 'nomor', 'telemarketing', 'asuransi', 'aia', 'hubung', 'langgan', 'maksud', 'tks', 'altaf']",HaloBCA,AIA,2
2023-05-03,"['pouch', 'makeup', 'manfaat', 'souvenir', 'asuransi', 'aia', 'mama', 'agent', 'asuransi', 'yang', 'size', 'plg', 'besar', 'muat', 'rupa', '25cm', 'x', '15', 'cm', 'cushion', 'face', 'pallet', 'esqa', 'setting', 'spray', 'besar', 'loose', 'powder', 'dll', 'masuk']",annisabalqis,AIA,1
2023-05-03,"['pt', 'aia', 'financial', 'aia', 'buku', 'premi', 'kuartal', 'i', '2023', 'rp255', 'triliun']",Media_Asuransi,AIA,1
2023-05-03,"['rely', 'on', 'asuransi', 'kantor', 'doang', 'sebenernya', '3', 'asuransi', 'aia', 'lippo', 'chubb', 'bpjs', 'jala']",akunyakul,AIA,3
2023-05-02,"['kece', 'data', 'laku', 'layan', 'informasi', 'asuransi', 'bca', 'life', 'aia']",GoodLifeBCA,AIA,2
2023-05-01,"['senang', 'hati', 'informasi', 'henti', 'asuransi', 'aia', 'mohon', 'sedia', 'langsung', 'konfirmasi', 'aia', 'nomor', 'telepon', '1500980', 'email', 'alamat', 'id', 'customer', 'ya', '1', '2', 'sandra']",HaloBCA,AIA,1
2023-05-01,"['aju', 'mohon', 'henti', 'layan', 'asuransi', 'aia', 'yang', 'bantu', 'oke', 'bca', 'prosedur', 'nya', 'ya']",suryardiansah,AIA,2
2023-04-28,"['ngomong2', 'ko', 'sam', 'saya', 'tidak', 'habis', 'thinking', 'bisa2', 'nya', 'ni', 'orang', '2', 'thn', 'total', 'kerja', '1', 'yr', 'in', 'bank', '1', 'yr', 'in', 'headhunting', 'as', 'recruiter', 'trs', 'pindah', 'meneher', 'culture', 'asuransi', 'aia', 'trs', '9', 'meneher', 'asuransi', 'pindah', 'senior', 'meneher', 'bank', '2', 'thn', 'sama', 'pindah', 'avp']",Allebbellaa,AIA,3
2023-04-28,"['salah', 'korban', 'bilang', 'tabung', 'jangka', 'ambil', 'sekian', 'nyata', 'autodebet', 'asuransi', 'aia', 'full', 'debet', 'lempar', 'aia', 'bca', 'lepas', 'tangan']",cellerin_,AIA,1
2023-04-28,"['hangus', 'uang', 'ku', 'pure', 'salah', 'sales', 'yang', 'tabung', 'yang', 'ambil', 'nyata', 'kerjasama', 'asuransi', 'aia', 'beli', 'asuransi', 'autodebet']",cellerin_,AIA,2
2023-04-25,"['daftar', 'laku', 'batal', 'asuransi', 'aia', 'langsung', 'konfirmasi', 'aia', 'nomor', 'telepon', '1500980', 'email', 'alamat', 'id', 'customer', 'tks', 'anin']",HaloBCA,AIA,1
2023-04-25,"['daftar', 'laku', 'batal', 'asuransi', 'aia', 'langsung', 'konfirmasi', 'aia', 'nomor', 'telepon', '1500980', 'email', 'alamat', 'id', 'customer']",KartuKreditBCA,AIA,3
2023-04-25,"['hati2', 'pegang', 'credit', 'card', 'bca', 'tuju', 'laku', 'tagih', 'premi', 'asuransi', 'aia', 'alami', 'adik', 'sudah', 'begitu', 'untuk', 'komplain', 'batal', 'asuransi', 'aia', 'tidak', 'lwt', 'cs', 'bca', 'nya', 'lempar', 'lagi', 'harus', 'hub', 'aia', 'kena', 'biaya', 'admin', '50rb', 'untuk', 'pbatalan']",abunsamsul,AIA,2
2023-04-24,"['member', 'aia', 'jual', 'asuransi']",kuahcabe_,AIA,2
2023-04-22,"['tolong', 'korban', 'asuransi', 'prudential', 'aia', 'axa', 'selesai', 'juang', 'nya', 'sudah', 'dpr', 'ri', 'ojk']",oi_syahril,AIA,1
2023-04-21,"['asuransi', 'kantor', 'saya', 'aia']",cxrxlxxnblue,AIA,2
2023-04-20,"['aia', 'kak', 'sehat', 'aia', 'sedia', 'opsi', 'paydi', 'nilai', 'investasi', 'pakai', 'bayar', 'biaya', 'asuransi', 'premi', 'cenderung', 'flat', 'sila', 'kontak', 'pesan', 'timbang']",SemEinhart,AIA,2
2023-04-20,"['jarang', 'promosi', 'usaha', 'asuransi', 'jual', 'produk', 'dplk', 'dana', 'pensiun', 'lembaha', 'uang', 'contoh', 'aia', 'nama', 'produk', 'income', 'pro']",SemEinhart,AIA,1
2023-04-19,"['kak', 'saya', 'asuransi', 'yang', 'aia', 'cimb', 'niaga', 'sudah', 'jalan', '5taun', 'off', 'kalau', '5th', 'hangus', 'gtu']",iqheshundarrii,AIA,1
2023-04-19,"['mohon', 'maaf', 'kait', 'dana', 'batal', 'asuransi', 'bantu', 'bantu', 'asuransi', 'aia', 'ya', 'hubung', 'aia', 'saran', 'tunggu', 'proses', 'laku', 'aia']",HaloBCA,AIA,1
2023-04-19,"['part', '1', 'tanggal', '4', 'april', '23', 'ade', 'dapat', 'telepon', 'aia', 'asuransi', 'bca', 'telpon', 'kalau', 'ade', 'dapat', 'kartu', 'sehat', 'karena', 'nasabah', 'setia', 'telpon', 'tapi', 'tidak', 'info', 'akn', 'autodebet', 'nya', 'dengan', 'janji']",erika_stitch06,AIA,1
2023-04-17,"['mohon', 'maaf', 'ketidaknyamanannya', 'rupa', 'salah', 'nomor', 'telepon', 'resmi', 'telemarketing', 'bca', 'tawar', 'asuransi', 'aia', 'evaluasi', 'ya', '1', '2', 'tian']",HaloBCA,AIA,2
2023-04-15,"['asuransi', 'jiwa', 'ka', 'dana', 'masuk', 'rekening', 'pribadi', 'gapake', 'sistem', 'reimbuse', 'dana', 'kepake', 'sekali', 'butuh', 'kalau', 'aia', 'nama', 'mpp', 'kalau', 'kakak', 'lebi', 'bole', 'pesan', 'tahu', 'ttg', 'aia']",shaaaimr,AIA,2
2023-04-15,"['senang', 'hati', 'informasi', 'informasi', 'henti', 'asuransi', 'aia', 'mohon', 'sedia', 'langgan', 'langsung', 'konfirmasi', 'aia', 'nomor', 'telepon', '1500980', 'email', 'alamat', 'id', 'customer', 'ya', '1', '2', 'sandra']",HaloBCA,AIA,1
2023-04-14,"['batalin', 'gimana', '-', 'kontak', 'cs', 'bank', 'datengin', 'kantor', 'cabang', '-', 'kontak', 'cs', 'usaha', 'asuransi', '-', 'asuransi', 'nyediain', 'link', 'web', 'batalin', 'chat', 'bot', 'cs', 'karena', 'agency', 'aia', 'bantu', 'pandu', 'tutup', 'review', 'polis']",SemEinhart,AIA,3
2023-04-13,"['ngadu', 'cs', 'halo', 'bca', 'via', 'whatsapp', 'tahu', 'tawar', 'asuransi', 'aia', 'seperti', 'maksain', 'bangettolong', 'edukasi', 'tawar', 'asuransi', 'kalau', 'emang', 'nawarin', 'asuransi', 'seperti', 'ngomgong', 'kumur', 'ngomong', 'cepet', 'terus', 'nyuruh', 'bilang', 'tuju', 'nanya', 'data', 'pribadi', 's']",namunamuchoahae,AIA,3
2023-04-13,"['travelling', 'seru', 'asuransi', 'gratis', 'aia', 'hai', 'buat', 'traveling', 'bareng', 'geng', 'favorit', 'seru', 'asuransi', 'gratis', 'aia', 'total', 'lindung', 'rp25', 'juta']",fiona99351131,AIA,2
2023-04-13,"['informasi', 'bpk', 'langgan', 'nomor', 'nomor', 'telepon', 'telemarketing', 'asuransi', 'aia', 'kenan', 'tolak', 'ya', 'tks', 'bram']",HaloBCA,AIA,2
2023-04-13,"['informasi', 'bpk', 'langgan', 'nomor', 'nomor', 'telepon', 'telemarketing', 'asuransi', 'aia', 'kanan', 'tolak', 'ya', 'pesan', 'mention', 'twitter', 'whatsapp', 'halo', '1', '2', 'bram']",HaloBCA,AIA,1
2023-04-13,"['622150864500', 'telemarketing', 'asuransi', 'aia', 'kerja', 'dengan', 'bank', 'bca', 'ngegas', 'ngomongnya']",puteputeran,AIA,1
2023-04-13,"['informasi', 'noviansyah', 'nomor', 'telemarketing', 'asuransi', 'aia', 'ya', 'tks', 'bram']",HaloBCA,AIA,1
2023-04-12,"['prudential', 'asuransi', 'saya', 'manulife', 'allianz', 'aia', 'sekali']",_calvinchandra,AIA,1
2023-04-08,"['saranin', 'saya', 'asuransi', 'kecuali', 'aia', 'kalau', 'aia', 'ordal']",cakebytheoceanl,AIA,1
2023-04-07,"['kalau', 'pakai', 'asuransi', 'swasta', 'ka', 'pakai', 'aia', 'sih', 'pesan', 'saja', 'kalau']",vksldk99,AIA,2
2023-04-06,"['baca', 'tl', 'gua', 'agent', 'aia', 'nih', 'salam', 'kenal', 'yaa', 'asuransi', 'bagus', 'kalau', 'sesuain', 'butuh', 'yang', 'polis', 'asuransi', 'tidak', 'pahamin', 'manfaat', 'agent', 'yang', 'tidak', 'edukasi', 'dengan', 'nasabah', 'tidak', 'manfaat']",rikici,AIA,1
2023-04-06,"['travelling', 'seru', 'asuransi', 'gratis', 'aia', 'hai', 'buat', 'traveling', 'bareng', 'geng', 'favorit', 'seru', 'asuransi', 'gratis', 'aia', 'total', 'lindung', 'rp25', 'jutatas', 'stress']",vivian89043067,AIA,2
2023-04-06,"['asuransi', 'kantor', 'kak', 'worth', 'free', 'pribadi', 'cobain', 'aia', 'kak', 'pakai', 'aia', 'vitality', 'tidak', 'dicover', 'sakit', 'hidup', 'sehat', 'kasih', 'insentif', 'cashback']",SemEinhart,AIA,1
2023-04-06,"['tuju', 'cegah', 'obat', 'neng', 'sekali', 'asuransi', 'aia', 'program', 'vitality', 'tantang', 'gaya', 'hidup', 'sehat', 'free', 'checkup', 'prodia', 'kasih', 'voucher', 'selesain', 'challengeny']",SemEinhart,AIA,1
2023-04-06,"['adik', 'saya', 'rawat', 'inap', 'rumah', 'sakit', '10', 'abis', '46jt', 'bayar', 'excess', '175rb', 'saja', 'imboost', 'kompres', 'polis', '7', 'aia', 'check', 'up', 'amp', 'fisioterapi', '6x', 'paska', 'opname', 'dicover', 'cashless', 'duit', 'tidak', 'asuransi']",SemEinhart,AIA,1
2023-04-05,"['mohon', 'maaf', 'telepon', 'aia', 'nasabah', 'bank', 'bca', 'an', 'tri', 'rahayu', 'paham', 'asuransi', 'pikir', 'asuransi', 'mohon', 'batal', 'mohon', 'follow', 'up', 'nya', 'trimss']",maharaninasha1,AIA,2
2023-04-05,"['senang', 'hati', 'informasi', 'langgan', 'mhn', 'maaf', 'nominal', 'nomor', 'telepon', 'rupa', 'nomor', 'telepon', 'telemarketing', 'asuransi', 'aia', 'salah', 'asuransi', 'bekerjasam', 'bca', 'informasi', '1', '3', 'altaf']",HaloBCA,AIA,2
2023-04-05,"['senang', 'hati', 'informasi', 'langgan', 'mhn', 'maaf', 'nominal', 'nomor', 'telepon', 'rupa', 'nomor', 'telepon', 'telemarketing', 'asuransi', 'aia', 'salah', 'asuransi', 'bekerjasama', 'bca', 'tks', 'altaf']",HaloBCA,AIA,2
2023-04-03,"['asuransi', 'aia', 'syariah', 'saya', 'yang', 'pusat', 'cabang', 'tidak', 'ngerti', 'atur', 'polis', 'yang', 'yang', 'pusat', 'begitu', 'cabang', 'lucu', 'tupol', 'bilang', 'maaf', 'saham', 'turun', 'kalau', 'prospek', 'ni', 'asu', 'saham', 'mui']",wathon_aminul,AIA,2
2023-04-01,"['selamat', 'siang', 'batal', 'aia', 'hubung', 'aia', 'nomor', '1500980', 'email', 'id', 'customer', 'ya', 'informasi', 'kerja', 'bca', 'aia', 'batas', 'tawar', 'produk', 'produk', 'asuransi', 'rupa', 'produk', 'bca']",BankBCA,AIA,2
2023-04-04,"['senang', 'hati', 'bantu', 'informasi', 'audrey', 'nomor', 'daftar', 'bca', 'program', 'jual', 'tawar', 'asuransi', 'aia', 'telemarketing', 'ya']",HaloBCA,AIA,2
2023-04-04,"['senang', 'hati', 'informasi', 'maksud', 'kait', 'nomor', 'telemarketing', 'nomor', 'telepon', '021-50864500', 'telemarketing', 'aia', 'bekerjasama', 'bca', 'ya', 'asuransi', 'wajib', 'sedia', '1', '2', 'hira']",HaloBCA,AIA,2
2023-04-05,"['mohon', 'maaf', 'informasi', 'nomor', 'nomor', 'bca', 'program', 'jual', 'tawar', 'asuransi', 'aia', 'telemarketing', 'data', 'aman', 'ya', 'pesan', 'mention', '1', '2', 'achel']",HaloBCA,AIA,1
2023-04-02,"['ai', 'bca', 'tidak', 'berani', 'nawarin', 'asuransi', 'tahu', 'gabakal', '100', 'kalau', 'seperti', 'gin', 'yang', 'salah', '1', 'customer', 'service', 'tidak', 'axa', 'aia', 'nawarin', 'asuransi', 'tapi', 'tidak', 'bilang', 'asuransi', 'alias', 'bilang', 'tabung']",peteterasi,AIA,1
2023-04-04,"['mohon', 'maaf', 'ketidaknyamanannya', 'langgan', 'nomor', 'rupa', 'nomor', 'telemarketing', 'asuransi', 'aia', 'kenan', 'mohon', 'abai', 'ya']",HaloBCA,AIA,1
2023-04-01,"['asuransi', 'samasaya', 'aia', 'bca', '9', 'thun', 'duwit', 'hilang', '14jtwaktu', 'iming2i', 'bunga', '10', 'juta', 'thn', 'stlh', 'thun', '8']",bazzraut,AIA,2
2023-04-01,"['halo', 'tolong', 'bantu', 'henti', 'asuransi', 'aia']",Mellon615415911,AIA,1
2023-04-01,"['halo', 'info', 'henti', 'asuransi', 'aia']",Mellon615415911,AIA,2
2023-03-29,"['kalau', 'asuransi', 'tipu2', 'tidak', 'dipidanain', 'saja', 'si', 'axa', 'prudential', 'aia', 'allianz', 'manulife', 'dll', 'dibiarin', 'operasi', 'sampai', 'bayarin', 'klaim', 'nasabah', 'saya', 'sampai']",asmurcom,AIA,1
2023-03-27,"['nomor', 'telepon', '02150864500', 'resmi', 'telemarketing', 'aia', 'tawar', 'produk', 'asuransi', 'ya', 'minat', 'abai', 'tolak', 'tawar']",BankBCA,AIA,2
2023-03-26,"['klaim', 'asuransi', 'aia', 'gmn', 'dahh']",seogvrl,AIA,1
2023-03-26,"['aia', 'asuransi', 'mb']",zarasyaa,AIA,2
2023-03-24,"['imaria', 'trihartati', 'dalam', 'demo', 'korban', 'asuransi', 'gedung', 'aia', 'tekan', 'dikel']",cintasinnah,AIA,3
