created_at,full_text,username,Produk
2023-05-26 04:59:48+00:00, prefix atau tambahan angka apapun di depan dan nomor whatsapp bca  dengan centang hijau bca tidak pernah meminta data pribadi nasabah yang bersifat rahasia untuk alasan apapun dengan cara mengisi link atau sarana lainnya  t co tmjfnbos tks   giyo,HaloBCA,AIA
2023-05-26 04:59:47+00:00, terima kasih kembali sebagai informasi data pribadi perbankan ibarat kunci untuk akses rekening bca milik bapak ibu jika ada yang minta langsung tolakdengananggun agar bapak ibu pelanggan dan sekitar terhindar dari penipuan nomor halo bca hanya  tanpa   giyo,HaloBCA,AIA
2023-05-26 04:56:48+00:00, whatsapp halo bca  atau menghubungi via aplikasi halobca tks   anin,HaloBCA,AIA
2023-05-26 04:56:48+00:00, dengan senang hati kami informasikan bapak ibu pelanggan terkait hal tersebut kami sarankan bapak ibu hubungi pihak aia  ya agar dibantu cek lebih lanjut jika ada hal lain yang ingin ditanyakan bapak ibu bisa dm mention kembali ke twitter   anin,HaloBCA,AIA
2023-05-26 04:54:00+00:00,asuransi aia ada produk travelnya ga ya ,sunfullsmile,AIA
2023-05-25 03:12:51+00:00, kami ralat informasinya untuk nomor tersebut nomor telemarketing asuransi aia ya bapak ibu pelanggan jika tidak berkenan silakan diabaikan karena sifatnya hanya penawaran saja tks anggi,HaloBCA,AIA
2023-05-23 15:00:58+00:00, karena ga tahu kalau ada cara lain buat nyadarin orang akan kebutuhan asuransi padahal ada banyak lain yg lebih fun dan edukatif kalau saya di aia justru juga aktif ngajakin jaga pola hidup sehat gara gara fitur vitality  t co dfneuzb,SemEinhart,AIA
2023-05-23 10:25:44+00:00, dengan senang hati kami informasikan informasikan bahwa untuk nomor telepon yang diinformasikan adalah benar nomor telemarketing bca untuk asuransi aia apabila ibu tertarik dengan program atau penawaran yang dilakukan oleh pihak telemarketing tersebut   zayn,HaloBCA,AIA
2023-05-20 14:25:17+00:00,asuransi kesehatan bagusan allianz apa aia ya ,janneulue,AIA
2023-05-20 13:44:31+00:00,berikut adalah provider asuransi kesehatan swasta yang paling banyak digunakan di indonesia prudential  manulife  aia  allianz  axa  sinarmas  fwd  bni life  ,kimnamgil80,AIA
2023-05-19 16:02:00+00:00, kalau mau mempertimbangkan asuransi kesehatan dari aia bisa dm saya ntar coba kita diskusi produk seperti apa yg cocok sesuai kebutuhan dan budgetnya  t co dfneuzb,SemEinhart,AIA
2023-05-19 08:56:59+00:00,duit asuransi aia itu bisa balik ga sih ,gagagabisatidur,AIA
2023-05-19 08:47:31+00:00, untuk nomor tersebut benar dari pihak telemarketing asuransi aia jika bapak ibu pelanggan tidak bersedia silakan diabaikan saja jika ada hal lain yang ingin ditanyakan bapak ibu bisa dm mention kembali ke twitter whatsapp halo bca  atau   anin,HaloBCA,AIA
2023-05-19 08:03:03+00:00,perusahaan asuransi multinasional aia financial mencatatkan jumlah pendapatan rp  triliun sepanjang   t co vdcqszoyq,Bisniscom,AIA
2023-05-18 12:08:58+00:00, asuransi murni tanpa embel embel investasi seiring tambah usia risiko sakit makin tinggi makin mahal preminya saya agen aia dan saat ini untuk askes hanya tersedia paydi kalau tertarik kita bisa jadwalkan sesi konsultasi  t co dfneuzb,SemEinhart,AIA
2023-05-18 04:41:13+00:00, bca tapi kalo ada penawaran asuransi dari aia mending pas ditelfon tolak yaa saranku aja,anothraccmel,AIA
2023-05-17 22:38:31+00:00, aia punya produk asuransi jiwa yang lumayan komplit untuk yg cover penyakit kritis pun sudah dari early stages alias kanker stadium  juga sudah bisa klaim plus ada benefit aia vitaity dan medix  t co dfneuzb,SemEinhart,AIA
2023-05-17 10:22:22+00:00, untuk menutup rek asuransi aia apakah bs ke bank bca di kota sy ga ada kantor aia,bobjack838,AIA
2023-05-17 05:16:52+00:00, nomor telepon     merupakan salah satu nomor telepon resmi telemarketing aia ya yg merupakan perusahaan asuransi yg bekerja sama dengan bca apabila tidak berkenan mohon dapat diabaikan jika ada hal lain yang ingin ditanyakan bapak ibu pelanggan bisa   shani,HaloBCA,AIA
2023-05-17 04:19:06+00:00, untuk nomor tersebut benar dari pihak telemarketing asuransi aia ya jika bapak ibu tidak berkenan silakan diabaikan saja ya ,HaloBCA,AIA
2023-05-17 04:03:00+00:00, tentunya sebelum join jadi agen maupun nasabah aia aku juga dah riset bandingin beberapa company lain dan menurutku memang aia paling ciamik aku jadi nasabahnya juga bukan semata mata karena aku agen juga tapi emang karena bener bener sadar aja pentingnya asuransi ,ampastahuhu,AIA
2023-05-15 10:14:30+00:00, sama hari ini saya juga dapat tlp mengatasnamakan asuransi aia kalau dengerin kontraknya secara tidak langsung kita bisa menyetujui kontrak berdasarkan jawaban tlp mohon penjelasan mengapa no tlp dan alamat saya ada di pihak lain,mulyana_kini,AIA
2023-05-15 09:25:47+00:00, saya koordinator korban asuransi unitlink aia axa mandiri prudential saya juga membantu menyuarakan semua korban asuransi biar didengar presiden saya bukan nyepam bro  t co wplfcodx,MariaTrihartati,AIA
2023-05-15 08:50:14+00:00,proses internal asuransi aia merugikan nasabah  t co dlvtbtpx cc ,MediaKonsumenID,AIA
2023-05-15 00:13:45+00:00, dok asuransi aia sekarang ada ngeluarin produk sepatu ,FunkieChunky,AIA
2023-05-14 00:23:55+00:00,jgn lupa infokan ke keluarga amp ahli waris bila memiliki polis asuransi jiwa penting untuk mereka tahu cara klaim amp agennya di aia bisa pilih asuransi jiwa termlife wholelife endowment mau pilih tradisional non investasi atau unitlink paydi jg bisa  t co dfneuzb,SemEinhart,AIA
2023-05-14 00:00:18+00:00, pahami produknya pak apakah sudah sesuai kebutuhan dan budget hitung secara cermat kebutuhan uanh pertanggungannya sesuaikan dgn tujuan finansial asuransi jiwa di aia udah cukup komplit mau termlife endowment atau wholelife ada tradisional murni atau unitlink juga ada ,SemEinhart,AIA
2023-05-13 09:41:40+00:00,sekarang lg sering diputer bahagia nya gac jadi iklan asuransi aia smart move mengingat potongan lirik lagunya ba ha giaia ba ha giaia ,pfzaman,AIA
2023-05-12 12:56:48+00:00,ada yg punya asuransi aia tradisional prima extra mau tanya dong,jscputriana,AIA
2023-05-11 11:33:52+00:00, hati hati penuhi kebutuhan minum air tiap hari meskipun punya asuransi perhatikan masa tunggu radang batu di saluran kemih termasuk batu ginjal dan isk kena masa tunggu   bulan sebelum itu ya ga dicover atau mulai hidup sehat bareng aia vitality  t co dfneuzb,SemEinhart,AIA
2023-05-11 07:33:00+00:00, terkait hal tersebut setah kami bantu konfirmasi maka umumnya untuk prosedur sudah sesuai ya namun untuk pemberhentian asuransi aia mohon kesediaan bapak ibu dapat langsung konfirmasi ke aia di nomor telepon  atau melalui email dengan alamat id customer ,HaloBCA,AIA
2023-05-10 05:17:06+00:00, dengan senang hati kami bantu informasikan pemberhentian asuransi aia mohon kesediaan bapak dapat langsung konfirmasi ke aia di nomor telepon  atau melalui email dengan alamat id customer ya jika ada hal lain yang ingin ditanyakan bapak ibu   achel,HaloBCA,AIA
2023-05-09 03:04:54+00:00, setuju kudu di review berkala apakah masih relevan atau ga over atau under insured anyway kalau mau mempertimbangkan asuransi jiwa murni di aia ada kok termlife wholelife endowment my dm open for discussion yah,SemEinhart,AIA
2023-05-08 16:39:34+00:00, sakit kritis gw ambil allianz kesehatan gw ambil aia waktu itu komparasinya mnrt gw yg paling bagus coveragenya aia dgn premi yg mirip krg tau kalau skrg kalau coverage sakit kritis mnrt gw blm ada yg ngalahin allianz asuransi tuh tiap bbrp periode sekali harus direview lg ,Jaka5058,AIA
2023-05-08 14:13:11+00:00, mau diskusi atau cari info asuransi kesehatan aia dm aja yak  t co dfnetud,SemEinhart,AIA
2023-05-08 14:11:08+00:00, well barangkali mau cari info asuransi kesehatan dari aia dm aja ya  t co dfnetud,SemEinhart,AIA
2023-05-08 13:17:57+00:00, asuransi pada umumnya cairin dana ke nasabah bila kena resiko sakit cacat meninggal di aia justru kalau nasabah jaga gaya hidup sehat ada dana yang cair berupa voucher gopay dan cashback premi up to  win win solution rasio klaim turun nasabah juga hepi dan sehat  t co ymubbtc,SemEinhart,AIA
2023-05-08 13:02:53+00:00, asuransi kantor gw ttp ada prudential allianz karena udh terlanjur yg paling bagus aia manulife cuma buat asuransi jiwa,pokoknya_cerita,AIA
2023-05-08 12:20:29+00:00, setaun lalu pilih pilih asuransi ngebandingin  ada pruden aia allianz semuanya unitlink karena nilai investasinya ngebantu pas bayar premi biar flat hehe ,widarantids,AIA
2023-05-08 09:47:07+00:00, di aia ada produk critical illness yang benefitnya untuk unborn child jadi anak sejak dalam kandungan sudah bisa didaftarkan asuransi untuk memproteksi amit amit ada sakit kritis bawaan lahir ,SemEinhart,AIA
2023-05-08 09:22:37+00:00, pak presiden mohon dibantu bu maria dan bu nila mau melapor ke bapak terkait korban asuransi unit link namun saat ini di bap oleh polres tanah abang emak tsb mewakili kami korban asuransi prudential aia dan axa ,tjaturSetyaBud1,AIA
2023-05-08 06:34:09+00:00, asuransi tuh produknya sama aja pilihanya mau fokus di premi atau balance unitlinknya yg bedain agent nya pilihlah agent yang beneran membantu dalam ini itu biar beneran terasa maksimal manfaat asuransinya gw pake aia krn agentnya nyokap sendiri ,venaquiamor,AIA
2023-05-07 15:27:51+00:00, di sini ada yang kepotong sama asuransi aia gak ya kalo mau nutup gitu mending ganti no rekening apa ada cara lain ,amazon_tarzan,AIA
2023-05-06 13:23:25+00:00, at least kamu ngga nonton chelsea zal ya meskipun tottenham sering ga bener ntar minta cover asuransi aia ke mereka zal kalo ke psikolog ,ishikawaneve,AIA
2023-05-04 15:20:48+00:00, ikuti akun maria trihartati koordinator korban asuransi aia axa mandiri prudential fb ig twitter ada no wa nya,MariaTrihartati,AIA
2023-05-04 11:48:28+00:00, mohon maaf atas ketidaknyamanannya kami informasikan bahwa untuk nomor telepon yang diinformasikan adalah benar nomor telemarketing bca asuransi aia apabila bapak tertarik dengan program atau penawaran yang dilakukan oleh pihak telemarketing   zayn,HaloBCA,AIA
2023-05-04 11:24:59+00:00, sangat disayangkan kendalanya nomor telepon tersebut merupakan nomor telemarketing bca untuk penawaran asuransi aia apakah tidak ingin dihubungi lagi atau seperti apa yang bapak ibu pelanggan maksud altaf,HaloBCA,AIA
2023-05-04 10:45:16+00:00, sangat disayangkan kendalanya nomor telepon tersebut merupakan nomor telemarketing asuransi aia apakah tidak ingin dihubungi lagi atau seperti apa yang bapak ibu pelanggan maksud tks altaf,HaloBCA,AIA
2023-05-03 15:43:45+00:00, ini pouch makeup memanfaatkan souvenir asuransi aia waktu mama jadi agent asuransi di sana ini yg size plg gede muat segala rupa panjangnya mungkin sekitar cm x  cm cushion face pallet esqa setting spray gede loose powder dll masuk semua  t co jovhhapc,annisabalqis,AIA
2023-05-03 10:11:57+00:00,pt aia financial aia membukukan pendapatan premi per kuartal i  sebesar rp  triliun  t co aylodefva,Media_Asuransi,AIA
2023-05-03 06:08:46+00:00, aku rely on asuransi dari kantor doang sebenernya ada  asuransi aia lippo sama chubb terus bpjs juga masih jalaan,akunyakul,AIA
2023-05-02 04:52:48+00:00, pengecekan data tidak dapat dilakukan melalui layanan ini boleh informasikan asuransi yang kamu ikuti sebelumnya apakah bca life aia atau yang lainnya ,GoodLifeBCA,AIA
2023-05-01 05:33:29+00:00, dengan senang hati kami informasikan untuk berhenti asuransi aia mohon kesediaan bapak dapat langsung konfirmasi ke aia di nomor telepon  atau melalui email dengan alamat id customer ya jika ada hal lain yang ingin ditanyakan   sandra,HaloBCA,AIA
2023-05-01 05:32:23+00:00, untuk mengajukan permohonan pemberhentian layanan asuransi aia yg waktu itu dibantu okeh bca bagaimana prosedur nya ya ,suryardiansah,AIA
2023-04-28 12:41:33+00:00,ngomong ko sam gue ga habis thinking bisa nya ni orang  thn total kerja  yr in bank  yr in headhunting as recruiter trs pindah jadi meneher culture di asuransi aia pula trs  bulan jadi meneher di asuransi pindah jadi senior meneher di bank  thn jadi sm pindah jadi avp  t co pgsuowrib,Allebbellaa,AIA
2023-04-28 08:04:17+00:00, betul aku juga salah satu korbannya bilangnya tabungan jangka panjang bisa di ambil setelah sekian tahun ternyata autodebet ke asuransi aia full dan tidak bisa di debet lalu permasalahan dilempar ke aia bca lepas tangan ,cellerin_,AIA
2023-04-28 07:53:15+00:00, tidak hangus uang ku pure kesalahan sales yg menjelaskan itu tabungan yg bisa kita ambil ternyata itu kerjasama dengan asuransi aia jadi kita beli asuransi autodebet ,cellerin_,AIA
2023-04-25 09:10:48+00:00, namun jika sudah terdaftar dan ingin lakukan pembatalan asuransi aia bapak dapat langsung konfirmasi ke aia di nomor telepon  atau melalui email dengan alamat id customer tks anin,HaloBCA,AIA
2023-04-25 07:59:30+00:00, namun jika sudah terdaftar dan ingin lakukan pembatalan asuransi aia anda dapat langsung konfirmasi ke aia di nomor telepon  atau melalui email dengan alamat id customer ,KartuKreditBCA,AIA
2023-04-25 03:02:35+00:00,hati pemegang credit card bca mereka bisa tanpa persetujuan lakukan penagihan premi asuransi aia kejadian ini dialami oleh adik saya sdh gitu utk komplain dan pembatalan asuransi aia itu gk bisa lwt cs bca nya dilempar lg hrs hub ke aia dan kena biaya admin rb utk pbatalan,abunsamsul,AIA
2023-04-24 23:50:36+00:00, member aia sekalian jualan asuransi,kuahcabe_,AIA
2023-04-22 09:16:31+00:00, tolong pak korban asuransi prudential aia dan axa yang belum diselesaikan sampai saat ini padahal perjuangan nya sdh ke dpr ri ojk,oi_syahril,AIA
2023-04-21 03:49:20+00:00,kenapa asuransi kantor gue bukan aia ,cxrxlxxnblue,AIA
2023-04-20 09:42:43+00:00, saya di aia kak dan saat ini untuk kesehatan di aia hanya tersedia opsi paydi ada nilai investasi yang dipakai untuk membayar kenaikan biaya asuransi di masa depan sehingga premi cenderung flat sila kontak dm bila ingin mempertimbangkan ,SemEinhart,AIA
2023-04-20 06:11:46+00:00, ada dong cuma jarang dipromosikan padahal perusahaan asuransi juga jual produk dplk dana pensiun lembaha keuangan contoh di aia nama produknya income pro  t co uxqhcyw,SemEinhart,AIA
2023-04-19 06:29:13+00:00, kak aq ikut asuransi tapi yg aia cimb niaga udah jalan taun mau off tapi klo baru th bisa hangus gtu ,iqheshundarrii,AIA
2023-04-19 03:01:00+00:00, mohon maaf sebelumnya terkait pengembalian dana atau pembatalan asuransi tersebut tidak dapat dibantu melalui kami tetap akan dibantu melalui asuransi aia tersebut ya jika ibu sudah hubungi pihak aia maka kami sarankan menunggu proses yang dilakukan oleh pihak aia tersebut ,HaloBCA,AIA
2023-04-19 02:51:23+00:00,part  tgl  april  ade saya dapet telp dari aia asuransi bca penelponan hanya menjelaskan kl ade saya dpt kartu kesehatan krna telah menjadi nasabah setia penelpon hanya menjelaskan tp gk menginfokan akn di autodebet perbulan nya berapa dgn perjanjian apa ,erika_stitch06,AIA
2023-04-17 04:25:17+00:00, mohon maaf atas ketidaknyamanannya bapak benar merupakan salah satu nomor telepon resmi dari telemarketing bca untuk penawaran asuransi aia hal tersebut akan menjadi evaluasi bagi kami ke depannya ya jika ada hal lain yang ingin ditanyakan bapak bisa   tian,HaloBCA,AIA
2023-04-15 05:27:13+00:00, asuransi jiwa ka itu dananya bisa masuk ke rekening pribadi dan gapake sistem reimbuse jadi dananya kepake bgt buat semua kebutuhan kalo di aia namanya mpp kalo kaka mau tanya lebi lanjut bole dm aku kebetulan aku tau sedikit ttg aia,shaaaimr,AIA
2023-04-15 03:43:57+00:00, dengan senang hati kami informasikan kami informasikan bahwa untuk berhenti asuransi aia mohon kesediaan bapak ibu pelanggan dapat langsung konfirmasi ke aia di nomor telepon  atau melalui email dengan alamat id customer ya jika ada hal lain   sandra,HaloBCA,AIA
2023-04-14 04:33:01+00:00,cara batalin gimana kontak cs bank datengin kantor cabang atau kontak cs perusahaan asuransi beberapa asuransi nyediain link web buat batalin bisa juga lewat chat bot cs krn saya di agency aia bisa lewat saya juga buat bantu panduan tutup review polis,SemEinhart,AIA
2023-04-13 13:04:49+00:00,setelah ngadu ke cs halo bca via whatsapp baru tau itu penawaran asuransi aia tapi kaya maksain banget tolong edukasi lagi para penawar asuransi kalo emang nawarin asuransi jangan kaya ngomgong kumur ngomong cepet trus nyuruh kita bilang setuju nanya data pribadi s ,namunamuchoahae,AIA
2023-04-13 12:07:32+00:00, liburanterlindungi travelling seru dengan asuransi gratis dari aia hai bapak ibu bikin traveling bareng geng favorit kamu lebih seru dengan asuransi gratis dari aia yang punya total perlindungan hingga rp juta tahukah kamu  t co tpqjqap,fiona99351131,AIA
2023-04-13 08:30:32+00:00, kami informasikan bpk ibu pelanggan untuk nomor tersebut adalah nomor telepon telemarketing asuransi aia apabila tidak berkenan maka bisa ditolak ya tks bram,HaloBCA,AIA
2023-04-13 08:21:40+00:00, kami informasikan bpk ibu pelanggan untuk nomor tersebut adalah nomor telepon telemarketing asuransi aia apabila tidak berkanan maka bisa ditolak ya jika ada hal lain yang ingin ditanyakan bapak ibu bisa dm mention kembali ke twitter whatsapp halo   bram,HaloBCA,AIA
